,Asset,Date,Open,High,Low,Close,Volume,UnadjClose
0,4295905573,1980-12-12,,0.418627624789938,0.41680094932507,0.41680094932507,144432552.510933,28.75
1,4295905573,1980-12-15,,0.396881488303413,0.395054812838545,0.395054812838545,54161344.9694755,27.25
2,4295905573,1980-12-16,,0.367886639654712,0.366059964189844,0.366059964189844,32557507.4192466,25.25
3,4295905573,1980-12-17,,0.376933032433107,0.375135351816887,0.375135351816887,26618521.4260323,25.876
4,4295905573,1980-12-18,,0.38780610067637,0.38600842006015,0.38600842006015,22617810.7685825,26.626
5,4295905573,1980-12-19,,0.411378912627763,0.409552237162895,0.409552237162895,14975073.8574543,28.25
6,4295905573,1980-12-22,,0.431298373649421,0.429500693033201,0.429500693033201,11505492.028666,29.626
7,4295905573,1980-12-23,,0.449420154054858,0.447622473438639,0.447622473438639,14457740.5827841,30.876
8,4295905573,1980-12-24,,0.472992966006252,0.471166290541384,0.471166290541384,14781936.1015774,32.5
9,4295905573,1980-12-26,,0.516485238979302,0.514658563514434,0.514658563514434,17113384.7260913,35.5
10,4295905573,1980-12-29,,0.523733951141478,0.521907275676609,0.521907275676609,28687854.5247133,36.0
11,4295905573,1980-12-30,,0.511034207433347,0.509236526817128,0.509236526817128,21210664.2614795,35.126
12,4295905573,1980-12-31,,0.496536783108996,0.494739102492777,0.494739102492777,11008852.0849825,34.126
13,4295905573,1981-01-02,,0.503785495271172,0.500161139190084,0.500161139190084,6670150.35474819,34.5
14,4295905573,1981-01-05,,0.49111474641169,0.489288070946822,0.489288070946822,11001954.3079869,33.75
15,4295905573,1981-01-06,,0.469368609925164,0.467541934460296,0.467541934460296,13905918.4231358,32.25
16,4295905573,1981-01-07,,0.449420154054858,0.447622473438639,0.447622473438639,17147873.6110693,30.876
17,4295905573,1981-01-08,,0.440373761276464,0.438547085811596,0.438547085811596,12264247.4981823,30.25
18,4295905573,1981-01-09,,0.463917578379209,0.462119897762989,0.462119897762989,6621865.91577897,31.876
19,4295905573,1981-01-12,,0.462119897762989,0.458495541681902,0.458495541681902,7297848.06134808,31.626
20,4295905573,1981-01-13,,0.443998117357551,0.442171441892683,0.442171441892683,7097812.52847558,30.5
21,4295905573,1981-01-14,,0.445795797973771,0.443998117357551,0.443998117357551,4400781.72319477,30.626
22,4295905573,1981-01-15,,0.456668866217034,0.453044510135946,0.453044510135946,4331803.95323875,31.25
23,4295905573,1981-01-16,,0.451246829519726,0.449420154054858,0.449420154054858,4124870.64337065,31.0
24,4295905573,1981-01-19,,0.478415002703559,0.476617322087339,0.476617322087339,12802274.1038393,32.876
25,4295905573,1981-01-20,,0.463917578379209,0.462119897762989,0.462119897762989,9263714.50509495,31.876
26,4295905573,1981-01-21,,0.474790646622471,0.471166290541384,0.471166290541384,4897421.6668782,32.5
27,4295905573,1981-01-22,,0.480241678168427,0.476617322087339,0.476617322087339,10946772.0920221,32.876
28,4295905573,1981-01-23,,0.478415002703559,0.474790646622471,0.474790646622471,3455786.27479715,32.75
29,4295905573,1981-01-26,,0.469368609925164,0.467541934460296,0.467541934460296,7587554.6951634,32.25
30,4295905573,1981-01-27,,0.467541934460296,0.463917578379209,0.463917578379209,7297848.06134808,32.0
31,4295905573,1981-01-28,,0.451246829519726,0.449420154054858,0.449420154054858,8670505.68347309,31.0
32,4295905573,1981-01-29,,0.434922729730508,0.433125049114289,0.433125049114289,13519642.9113821,29.876
33,4295905573,1981-01-30,,0.413176593243982,0.409552237162895,0.409552237162895,14223216.1649336,28.25
34,4295905573,1981-02-02,,0.38780610067637,0.38600842006015,0.38600842006015,7318541.39233488,26.626
35,4295905573,1981-02-03,,0.40230352500072,0.400505844384501,0.400505844384501,5897599.33124065,27.626
36,4295905573,1981-02-04,,0.41680094932507,0.415003268708851,0.415003268708851,8580834.58253025,28.626
37,4295905573,1981-02-05,,0.418627624789938,0.415003268708851,0.415003268708851,2441813.0564435,28.626
38,4295905573,1981-02-06,,0.418627624789938,0.41680094932507,0.41680094932507,4269723.96027832,28.75
39,4295905573,1981-02-09,,0.398679168919632,0.395054812838545,0.395054812838545,5159537.19271111,27.25
40,4295905573,1981-02-10,,0.396881488303413,0.395054812838545,0.395054812838545,5649279.35939893,27.25
41,4295905573,1981-02-11,,0.384181744595282,0.382384063979063,0.382384063979063,4262826.18328271,26.376
42,4295905573,1981-02-12,,0.380557388514195,0.378759707897975,0.378759707897975,4483555.04714201,26.126
43,4295905573,1981-02-13,,0.373308676352019,0.369684320270932,0.369684320270932,3435092.94381034,25.5
44,4295905573,1981-02-17,,0.380557388514195,0.378759707897975,0.378759707897975,3779981.79359049,26.126
45,4295905573,1981-02-18,,0.398679168919632,0.395054812838545,0.395054812838545,5925190.43922306,27.25
46,4295905573,1981-02-19,,0.373308676352019,0.3715109957358,0.3715109957358,6870185.88762068,25.626
47,4295905573,1981-02-20,,0.353389215330362,0.351562539865494,0.351562539865494,7504781.37121617,24.25
48,4295905573,1981-02-23,,0.358811252027669,0.35701357141145,0.35701357141145,4345599.50722995,24.626
49,4295905573,1981-02-24,,0.347938183784406,0.344313827703319,0.344313827703319,5228514.96266715,23.75
50,4295905573,1981-02-25,,0.367886639654712,0.366059964189844,0.366059964189844,6001065.98617469,25.25
51,4295905573,1981-02-26,,0.373308676352019,0.3715109957358,0.3715109957358,3338524.0658719,25.626
52,4295905573,1981-02-27,,0.38780610067637,0.384181744595282,0.384181744595282,4545635.04010244,26.5
53,4295905573,1981-03-02,,0.38780610067637,0.38600842006015,0.38600842006015,3621332.92269162,26.626
54,4295905573,1981-03-03,,0.382384063979063,0.380557388514195,0.380557388514195,4980194.99082544,26.25
55,4295905573,1981-03-04,,0.378759707897975,0.376933032433107,0.376933032433107,4221439.52130909,26.0
56,4295905573,1981-03-05,,0.376933032433107,0.375135351816887,0.375135351816887,1655466.47894474,25.876
57,4295905573,1981-03-06,,0.375135351816887,0.3715109957358,0.3715109957358,3573048.4837224,25.626
58,4295905573,1981-03-09,,0.344313827703319,0.3425161470871,0.3425161470871,4718079.46499252,23.626
59,4295905573,1981-03-10,,0.328018722762749,0.326192047297881,0.326192047297881,8739483.45342912,22.5
60,4295905573,1981-03-11,,0.317145654519486,0.313521298438399,0.313521298438399,9194736.73513893,21.626
61,4295905573,1981-03-12,,0.328018722762749,0.326192047297881,0.326192047297881,18244620.1533702,22.5
62,4295905573,1981-03-13,,0.324394366681662,0.322567691216793,0.322567691216793,71226445.2565975,22.25
63,4295905573,1981-03-16,,0.338891791006012,0.335267434924924,0.335267434924924,11464105.3666923,23.126
64,4295905573,1981-03-17,,0.355186895946582,0.351562539865494,0.351562539865494,13471358.4724128,24.25
65,4295905573,1981-03-18,,0.376933032433107,0.373308676352019,0.373308676352019,11374434.2657495,25.75
66,4295905573,1981-03-19,,0.3715109957358,0.369684320270932,0.369684320270932,11643447.568578,25.5
67,4295905573,1981-03-20,,0.376933032433107,0.373308676352019,0.373308676352019,4497350.60113322,25.75
68,4295905573,1981-03-23,,0.391430456757457,0.38780610067637,0.38780610067637,6780514.78667784,26.75
69,4295905573,1981-03-24,,0.38780610067637,0.38600842006015,0.38600842006015,8670505.68347309,26.626
70,4295905573,1981-03-25,,0.382384063979063,0.378759707897975,0.378759707897975,2172799.75361497,26.126
71,4295905573,1981-03-26,,0.373308676352019,0.3715109957358,0.3715109957358,3779981.79359049,25.626
72,4295905573,1981-03-27,,0.360637927492537,0.358811252027669,0.358811252027669,3773084.01659489,24.75
73,4295905573,1981-03-30,,0.362435608108757,0.358811252027669,0.358811252027669,3048817.43205657,24.75
74,4295905573,1981-03-31,,0.358811252027669,0.355186895946582,0.355186895946582,4925012.77486061,24.5
75,4295905573,1981-04-01,,0.353389215330362,0.351562539865494,0.351562539865494,10491518.8103123,24.25
76,4295905573,1981-04-02,,0.384181744595282,0.382384063979063,0.382384063979063,9670683.34783554,26.376
77,4295905573,1981-04-03,,0.38600842006015,0.384181744595282,0.384181744595282,5076763.86876388,26.5
78,4295905573,1981-04-06,,0.378759707897975,0.376933032433107,0.376933032433107,7021936.98152395,26.0
79,4295905573,1981-04-07,,0.375135351816887,0.373308676352019,0.373308676352019,3290239.62690268,25.75
80,4295905573,1981-04-08,,0.395054812838545,0.391430456757457,0.391430456757457,6759821.45569103,27.0
81,4295905573,1981-04-09,,0.400505844384501,0.398679168919632,0.398679168919632,3848959.56354653,27.5
82,4295905573,1981-04-10,,0.405927881081807,0.404130200465588,0.404130200465588,10305278.831431,27.876
83,4295905573,1981-04-13,,0.405927881081807,0.404130200465588,0.404130200465588,4945706.10584742,27.876
84,4295905573,1981-04-14,,0.405927881081807,0.404130200465588,0.404130200465588,2048639.76769412,27.876
85,4295905573,1981-04-15,,0.38600842006015,0.384181744595282,0.384181744595282,10484621.0333167,26.5
86,4295905573,1981-04-16,,0.364262283573625,0.362435608108757,0.362435608108757,7353030.2773129,25.0
87,4295905573,1981-04-20,,0.375135351816887,0.373308676352019,0.373308676352019,10884692.0990617,25.75
88,4295905573,1981-04-21,,0.400505844384501,0.398679168919632,0.398679168919632,8787767.89239834,27.5
89,4295905573,1981-04-22,,0.415003268708851,0.413176593243982,0.413176593243982,5849314.89227142,28.5
90,4295905573,1981-04-23,,0.425876336952113,0.424049661487245,0.424049661487245,17865242.418612,29.25
91,4295905573,1981-04-24,,0.424049661487245,0.420425305406158,0.420425305406158,10795020.9981188,29.0
92,4295905573,1981-04-27,,0.418627624789938,0.41680094932507,0.41680094932507,11864176.4324373,28.75
93,4295905573,1981-04-28,,0.411378912627763,0.409552237162895,0.409552237162895,9912105.54268164,28.25
94,4295905573,1981-04-29,,0.405927881081807,0.404130200465588,0.404130200465588,4200746.19032228,27.876
95,4295905573,1981-04-30,,0.415003268708851,0.411378912627763,0.411378912627763,3883448.44852454,28.376
96,4295905573,1981-05-01,,0.415003268708851,0.411378912627763,0.411378912627763,5097457.19975069,28.376
97,4295905573,1981-05-04,,0.411378912627763,0.409552237162895,0.409552237162895,4449066.16216399,28.25
98,4295905573,1981-05-05,,0.409552237162895,0.407754556546676,0.407754556546676,5400959.38755722,28.126
